prof,title,journal,year,authors,url
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Benjamin Thérien,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Charles-Étienne Joseph,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Zain Sarwar,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Ashwinee Panda,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Anirban Das,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Shi-Xiong Zhang,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Stephen Rawls,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Sambit Sahu,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Eugene Belilovsky,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Continual Pre-training of MoEs: How robust is your router?,TMLR,2025,Irina Rish,https://openreview.net/forum?id=dR7C1K71Rs
irina.rish@mila.quebec,Training Dynamics Underlying Language Model Scaling Laws: Loss Deceleration and Zero-Sum Learning,ACL (1),2025,Andrei Mircea,https://doi.org/10.48550/arXiv.2506.05447
irina.rish@mila.quebec,Training Dynamics Underlying Language Model Scaling Laws: Loss Deceleration and Zero-Sum Learning,ACL (1),2025,Supriyo Chakraborty,https://doi.org/10.48550/arXiv.2506.05447
irina.rish@mila.quebec,Training Dynamics Underlying Language Model Scaling Laws: Loss Deceleration and Zero-Sum Learning,ACL (1),2025,Nima Chitsazan,https://doi.org/10.48550/arXiv.2506.05447
irina.rish@mila.quebec,Training Dynamics Underlying Language Model Scaling Laws: Loss Deceleration and Zero-Sum Learning,ACL (1),2025,Irina Rish,https://doi.org/10.48550/arXiv.2506.05447
irina.rish@mila.quebec,Training Dynamics Underlying Language Model Scaling Laws: Loss Deceleration and Zero-Sum Learning,ACL (1),2025,Ekaterina Lobacheva,https://doi.org/10.48550/arXiv.2506.05447
irina.rish@mila.quebec,Artificial Neural Networks for Magnetoencephalography: A review of an emerging field,Journal of Neural Engineering,2025,Arthur Dehgan,https://doi.org/10.1088/1741-2552/addd4a
irina.rish@mila.quebec,Artificial Neural Networks for Magnetoencephalography: A review of an emerging field,Journal of Neural Engineering,2025,Hamza Abdelhedi,https://doi.org/10.1088/1741-2552/addd4a
irina.rish@mila.quebec,Artificial Neural Networks for Magnetoencephalography: A review of an emerging field,Journal of Neural Engineering,2025,Vanessa Hadid,https://doi.org/10.1088/1741-2552/addd4a
irina.rish@mila.quebec,Artificial Neural Networks for Magnetoencephalography: A review of an emerging field,Journal of Neural Engineering,2025,Irina Rish,https://doi.org/10.1088/1741-2552/addd4a
irina.rish@mila.quebec,Artificial Neural Networks for Magnetoencephalography: A review of an emerging field,Journal of Neural Engineering,2025,Karim Jerbi,https://doi.org/10.1088/1741-2552/addd4a
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Tianyu Zhang,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Andrew Robert Williams,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Phillip Wozny,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Soham Rajesh Phade,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Kai-Hendrik Cohrs,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Sunil Srinivasa,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Koen Ponse,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Yang Zhang,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Prateek Gupta,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Marco Jiralerspong,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Yoshua Bengio,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Stephan Zheng,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Li Li,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Erman Acar,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,"AI for Global Climate Cooperation: Modeling Global Climate Negotiations, Agreements, and Long-Term Cooperation in RICE-N",ICML 2025,2025,Irina Rish,https://doi.org/10.48550/arXiv.2208.07004
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Simon Dufort-Labbé,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Pierluca D'Oro,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Evgenii Nikishin,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Razvan Pascanu,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Irina Rish,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Pierre-Luc Bacon,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Maxwell's Demon at Work: Efficient Pruning by Leveraging Saturation of Neurons,TMLR,2025,Aristide Baratin,https://doi.org/10.48550/arXiv.2403.07688
irina.rish@mila.quebec,Handling Delay in Real-Time Reinforcement Learning,ICLR 2025,2025,Ivan Anokhin,https://doi.org/10.48550/arXiv.2503.23478
irina.rish@mila.quebec,Handling Delay in Real-Time Reinforcement Learning,ICLR 2025,2025,Rishav,https://doi.org/10.48550/arXiv.2503.23478
irina.rish@mila.quebec,Handling Delay in Real-Time Reinforcement Learning,ICLR 2025,2025,Matthew D Riemer,https://doi.org/10.48550/arXiv.2503.23478
irina.rish@mila.quebec,Handling Delay in Real-Time Reinforcement Learning,ICLR 2025,2025,Stephen Chung,https://doi.org/10.48550/arXiv.2503.23478
irina.rish@mila.quebec,Handling Delay in Real-Time Reinforcement Learning,ICLR 2025,2025,Irina Rish,https://doi.org/10.48550/arXiv.2503.23478
irina.rish@mila.quebec,Handling Delay in Real-Time Reinforcement Learning,ICLR 2025,2025,Samira Ebrahimi Kahou,https://doi.org/10.48550/arXiv.2503.23478
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Md Rifat Arefin,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Gopeshh Subbaraj,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Nicolas Gontier,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Yann LeCun,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Irina Rish,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Ravid Shwartz-Ziv,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,ICLR 2025,2025,Christopher Pal,https://doi.org/10.48550/arXiv.2411.02344
irina.rish@mila.quebec,Non-Adversarial Inverse Reinforcement Learning via Successor Feature Matching,ICLR 2025,2025,Arnav Kumar Jain,https://doi.org/10.48550/arXiv.2411.07007
irina.rish@mila.quebec,Non-Adversarial Inverse Reinforcement Learning via Successor Feature Matching,ICLR 2025,2025,Harley Wiltzer,https://doi.org/10.48550/arXiv.2411.07007
irina.rish@mila.quebec,Non-Adversarial Inverse Reinforcement Learning via Successor Feature Matching,ICLR 2025,2025,Jesse Farebrother,https://doi.org/10.48550/arXiv.2411.07007
irina.rish@mila.quebec,Non-Adversarial Inverse Reinforcement Learning via Successor Feature Matching,ICLR 2025,2025,Irina Rish,https://doi.org/10.48550/arXiv.2411.07007
irina.rish@mila.quebec,Non-Adversarial Inverse Reinforcement Learning via Successor Feature Matching,ICLR 2025,2025,Glen Berseth,https://doi.org/10.48550/arXiv.2411.07007
irina.rish@mila.quebec,Non-Adversarial Inverse Reinforcement Learning via Successor Feature Matching,ICLR 2025,2025,Sanjiban Choudhury,https://doi.org/10.48550/arXiv.2411.07007
irina.rish@mila.quebec,Enabling Realtime Reinforcement Learning at Scale with Staggered Asynchronous Inference,ICLR 2025,2025,Matthew D Riemer,https://doi.org/10.48550/arXiv.2412.14355
irina.rish@mila.quebec,Enabling Realtime Reinforcement Learning at Scale with Staggered Asynchronous Inference,ICLR 2025,2025,Gopeshh Subbaraj,https://doi.org/10.48550/arXiv.2412.14355
irina.rish@mila.quebec,Enabling Realtime Reinforcement Learning at Scale with Staggered Asynchronous Inference,ICLR 2025,2025,Glen Berseth,https://doi.org/10.48550/arXiv.2412.14355
irina.rish@mila.quebec,Enabling Realtime Reinforcement Learning at Scale with Staggered Asynchronous Inference,ICLR 2025,2025,Irina Rish,https://doi.org/10.48550/arXiv.2412.14355
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Andrew Robert Williams,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Arjun Ashok,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Étienne Marcotte,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Valentina Zantedeschi,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Jithendaraa Subramanian,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Roland Riachi,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,James Requeima,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Alexandre Lacoste,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Irina Rish,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Nicolas Chapados,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Context is Key: A Benchmark for Forecasting with Essential Textual Information,ICML 2025,2025,Alexandre Drouin,https://doi.org/10.48550/arXiv.2410.18959
irina.rish@mila.quebec,Improving Adversarial Robustness in Vision-Language Models with Architecture and Prompt Design.,Findings of the Association for Computational Linguistics: EMNLP 2024,2024,Rishika Bhagwatkar,https://doi.org/10.18653/v1/2024.findings-emnlp.990
irina.rish@mila.quebec,Improving Adversarial Robustness in Vision-Language Models with Architecture and Prompt Design.,Findings of the Association for Computational Linguistics: EMNLP 2024,2024,Shravan Nayak,https://doi.org/10.18653/v1/2024.findings-emnlp.990
irina.rish@mila.quebec,Improving Adversarial Robustness in Vision-Language Models with Architecture and Prompt Design.,Findings of the Association for Computational Linguistics: EMNLP 2024,2024,Pouya Bashivan,https://doi.org/10.18653/v1/2024.findings-emnlp.990
irina.rish@mila.quebec,Improving Adversarial Robustness in Vision-Language Models with Architecture and Prompt Design.,Findings of the Association for Computational Linguistics: EMNLP 2024,2024,Irina Rish,https://doi.org/10.18653/v1/2024.findings-emnlp.990
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Maurice Weber,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Daniel Y Fu,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Quentin Gregory Anthony,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Yonatan Oren,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Shane Adams,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Anton Alexandrov,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Xiaozhong Lyu,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Huu Nguyen,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Xiaozhe Yao,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Virginia Adams,https://doi.org/10.48550/arXiv.2411.12372
irina.rish@mila.quebec,RedPajama: an Open Dataset for Training Large Language Models,NeurIPS.cc/2024/Datasets_and_Benchmarks_Track,2024,Ben Athiwaratkun,https://doi.org/10.48550/arXiv.2411.12372
